"anio","jurisdiccion_de_residencia_id","jurisdicion_residencia_nombre","edad_madre_grupo","instruccion_madre","tipo_de_parto_id","tipo_de_parto_nombre","semana_gestacion","intervalo_peso_al_nacer","sexo_id","Sexo","nacimientos_cantidad"
2024,6,"Buenos Aires","8.De 45 y más","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","7.3000 a 3499",2,"femenino",1
2024,6,"Buenos Aires","8.De 45 y más","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",9
2024,6,"Buenos Aires","8.De 45 y más","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",8
2024,30,"Entre Ríos","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","8.Sin especificar","2.500 a 999",2,"femenino",1
2024,6,"Buenos Aires","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",3
2024,6,"Buenos Aires","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",11
2024,6,"Buenos Aires","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",35
2024,6,"Buenos Aires","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",22
2024,6,"Buenos Aires","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","3.24 a 27","2.500 a 999",2,"femenino",1
2024,6,"Buenos Aires","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","4.28 a 31","2.500 a 999",2,"femenino",1
2024,6,"Buenos Aires","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",2
2024,6,"Buenos Aires","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","4.28 a 31","4.1500 a 1999",2,"femenino",1
2024,6,"Buenos Aires","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","3.1000 a 1499",2,"femenino",4
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",24
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",44
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",19
2024,6,"Buenos Aires","8.De 45 y más","8.Sin especificar",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",2
2024,6,"Buenos Aires","8.De 45 y más","8.Sin especificar",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",3
2024,6,"Buenos Aires","8.De 45 y más","8.Sin especificar",1,"Simple","6.37 a 41","4.1500 a 1999",2,"femenino",1
2024,6,"Buenos Aires","8.De 45 y más","8.Sin especificar",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",3
2024,6,"Buenos Aires","3.20 a 24","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",554
2024,6,"Buenos Aires","3.20 a 24","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",322
2024,6,"Buenos Aires","3.20 a 24","3.Primaria/C. EGB Completa",1,"Simple","7.42 y más","7.3000 a 3499",2,"femenino",3
2024,30,"Entre Ríos","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","4.1500 a 1999",2,"femenino",4
2024,42,"La Pampa","5.30 a 34","8.Sin especificar",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",6
2024,42,"La Pampa","6.35 a 39","1.Sin instrucción",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",1
2024,42,"La Pampa","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","4.28 a 31","2.500 a 999",2,"femenino",1
2024,42,"La Pampa","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",2
2024,42,"La Pampa","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","4.28 a 31","2.500 a 999",2,"femenino",1
2024,38,"Jujuy","1.Menor de 15","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","7.3000 a 3499",2,"femenino",1
2024,14,"Córdoba","6.35 a 39","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","4.1500 a 1999",2,"femenino",1
2024,14,"Córdoba","6.35 a 39","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",10
2024,14,"Córdoba","6.35 a 39","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",77
2024,14,"Córdoba","6.35 a 39","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",123
2024,22,"Chaco","6.35 a 39","8.Sin especificar",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",2
2024,22,"Chaco","6.35 a 39","8.Sin especificar",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",3
2024,2,"Ciudad Autónoma de Buenos Aires","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",41
2024,2,"Ciudad Autónoma de Buenos Aires","6.35 a 39","4.Secundaria/Polimodal Incompleta",1,"Simple","4.28 a 31","2.500 a 999",2,"femenino",1
2024,2,"Ciudad Autónoma de Buenos Aires","6.35 a 39","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","3.1000 a 1499",2,"femenino",1
2024,6,"Buenos Aires","2.15 a 19","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","7.3000 a 3499",2,"femenino",20
2024,6,"Buenos Aires","2.15 a 19","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","8.De 3500 y más",2,"femenino",8
2024,2,"Ciudad Autónoma de Buenos Aires","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",11
2024,54,"Misiones","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",135
2024,2,"Ciudad Autónoma de Buenos Aires","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",21
2024,54,"Misiones","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",1
2024,10,"Catamarca","2.15 a 19","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",1
2024,10,"Catamarca","3.20 a 24","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",2
2024,30,"Entre Ríos","4.25 a 29","3.Primaria/C. EGB Completa",1,"Simple","3.24 a 27","2.500 a 999",2,"femenino",2
2024,34,"Formosa","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",6
2024,34,"Formosa","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",21
2024,34,"Formosa","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",7
2024,34,"Formosa","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","7.42 y más","7.3000 a 3499",2,"femenino",1
2024,34,"Formosa","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",4
2024,34,"Formosa","2.15 a 19","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",2
2024,50,"Mendoza","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",30
2024,50,"Mendoza","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",59
2024,50,"Mendoza","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",41
2024,50,"Mendoza","5.30 a 34","3.Primaria/C. EGB Completa",1,"Simple","8.Sin especificar","9.Sin especificar",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","3.24 a 27","1.Menor de 500",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","3.24 a 27","2.500 a 999",2,"femenino",3
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",2
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","4.28 a 31","4.1500 a 1999",2,"femenino",2
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",4
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",15
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",7
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","7.3000 a 3499",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",17
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",90
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",181
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",115
2024,50,"Mendoza","5.30 a 34","4.Secundaria/Polimodal Incompleta",1,"Simple","7.42 y más","8.De 3500 y más",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","3.24 a 27","1.Menor de 500",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",3
2024,50,"Mendoza","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","3.1000 a 1499",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",3
2024,6,"Buenos Aires","7.40 a 44","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","7.3000 a 3499",2,"femenino",5
2024,6,"Buenos Aires","7.40 a 44","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","9.Sin especificar",2,"femenino",1
2024,2,"Ciudad Autónoma de Buenos Aires","3.20 a 24","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",11
2024,50,"Mendoza","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","8.De 3500 y más",2,"femenino",2
2024,50,"Mendoza","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","4.1500 a 1999",2,"femenino",1
2024,14,"Córdoba","1.Menor de 15","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",1
2024,14,"Córdoba","1.Menor de 15","4.Secundaria/Polimodal Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",293
2024,50,"Mendoza","5.30 a 34","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",130
2024,50,"Mendoza","5.30 a 34","6.Terciaria/Universitaria Incompleta",1,"Simple","4.28 a 31","2.500 a 999",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",1
2024,2,"Ciudad Autónoma de Buenos Aires","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",89
2024,2,"Ciudad Autónoma de Buenos Aires","3.20 a 24","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",57
2024,2,"Ciudad Autónoma de Buenos Aires","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","3.24 a 27","2.500 a 999",2,"femenino",2
2024,2,"Ciudad Autónoma de Buenos Aires","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",1
2024,2,"Ciudad Autónoma de Buenos Aires","3.20 a 24","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","4.1500 a 1999",2,"femenino",1
2024,22,"Chaco","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",8
2024,22,"Chaco","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",23
2024,22,"Chaco","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",23
2024,22,"Chaco","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","9.Sin especificar",2,"femenino",1
2024,22,"Chaco","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","8.Sin especificar","7.3000 a 3499",2,"femenino",1
2024,22,"Chaco","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",1
2024,22,"Chaco","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",5
2024,22,"Chaco","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",2
2024,50,"Mendoza","5.30 a 34","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",4
2024,82,"Santa Fe","5.30 a 34","1.Sin instrucción",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",4
2024,82,"Santa Fe","5.30 a 34","1.Sin instrucción",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",2
2024,82,"Santa Fe","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",1
2024,82,"Santa Fe","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",2
2024,82,"Santa Fe","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",2
2024,82,"Santa Fe","5.30 a 34","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",1
2024,50,"Mendoza","5.30 a 34","8.Sin especificar",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","1.Sin instrucción",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","1.Sin instrucción",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","4.28 a 31","4.1500 a 1999",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",2
2024,50,"Mendoza","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",9
2024,50,"Mendoza","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",16
2024,50,"Mendoza","6.35 a 39","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",16
2024,50,"Mendoza","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",2
2024,50,"Mendoza","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",3
2024,50,"Mendoza","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",14
2024,50,"Mendoza","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",41
2024,50,"Mendoza","6.35 a 39","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",28
2024,6,"Buenos Aires","8.De 45 y más","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",3
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","3.24 a 27","2.500 a 999",2,"femenino",1
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",1
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","4.28 a 31","4.1500 a 1999",2,"femenino",1
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","4.28 a 31","5.2000 a 2499",2,"femenino",1
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",4
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",3
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",7
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","4.1500 a 1999",2,"femenino",1
2024,6,"Buenos Aires","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",9
2024,50,"Mendoza","6.35 a 39","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",83
2024,50,"Mendoza","6.35 a 39","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",60
2024,50,"Mendoza","6.35 a 39","5.Secundaria/Polimodal Completa",1,"Simple","3.24 a 27","2.500 a 999",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","5.Secundaria/Polimodal Completa",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",3
2024,50,"Mendoza","6.35 a 39","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",3
2024,50,"Mendoza","6.35 a 39","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",3
2024,50,"Mendoza","6.35 a 39","5.Secundaria/Polimodal Completa",1,"Simple","5.32 a 36","7.3000 a 3499",2,"femenino",5
2024,50,"Mendoza","6.35 a 39","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",7
2024,50,"Mendoza","6.35 a 39","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",45
2024,42,"La Pampa","5.30 a 34","8.Sin especificar",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",6
2024,6,"Buenos Aires","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",553
2024,6,"Buenos Aires","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",348
2024,6,"Buenos Aires","4.25 a 29","7.Terciaria/Universitaria Completa",1,"Simple","7.42 y más","7.3000 a 3499",2,"femenino",1
2024,6,"Buenos Aires","4.25 a 29","8.Sin especificar",1,"Simple","3.24 a 27","2.500 a 999",2,"femenino",1
2024,6,"Buenos Aires","4.25 a 29","8.Sin especificar",1,"Simple","3.24 a 27","3.1000 a 1499",2,"femenino",2
2024,6,"Buenos Aires","4.25 a 29","8.Sin especificar",1,"Simple","4.28 a 31","2.500 a 999",2,"femenino",1
2024,38,"Jujuy","1.Menor de 15","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",1
2024,38,"Jujuy","1.Menor de 15","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",3
2024,38,"Jujuy","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",1
2024,38,"Jujuy","2.15 a 19","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",1
2024,50,"Mendoza","6.35 a 39","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",11
2024,50,"Mendoza","6.35 a 39","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","6.2500 a 2999",2,"femenino",4
2024,22,"Chaco","5.30 a 34","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",79
2024,22,"Chaco","5.30 a 34","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",135
2024,22,"Chaco","5.30 a 34","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",63
2024,22,"Chaco","5.30 a 34","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","9.Sin especificar",2,"femenino",2
2024,22,"Chaco","5.30 a 34","7.Terciaria/Universitaria Completa",1,"Simple","5.32 a 36","4.1500 a 1999",2,"femenino",3
2024,50,"Mendoza","6.35 a 39","8.Sin especificar",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",1
2024,26,"Chubut","6.35 a 39","8.Sin especificar",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",1
2024,50,"Mendoza","7.40 a 44","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",2
2024,10,"Catamarca","2.15 a 19","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",4
2024,26,"Chubut","6.35 a 39","8.Sin especificar",1,"Simple","6.37 a 41","5.2000 a 2499",2,"femenino",2
2024,30,"Entre Ríos","4.25 a 29","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",4
2024,50,"Mendoza","7.40 a 44","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","5.2000 a 2499",2,"femenino",1
2024,30,"Entre Ríos","7.40 a 44","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",12
2024,30,"Entre Ríos","7.40 a 44","8.Sin especificar",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",3
2024,30,"Entre Ríos","8.De 45 y más","2.Primaria/C. EGB Incompleta",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",1
2024,30,"Entre Ríos","8.De 45 y más","3.Primaria/C. EGB Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",1
2024,30,"Entre Ríos","8.De 45 y más","4.Secundaria/Polimodal Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",1
2024,30,"Entre Ríos","8.De 45 y más","5.Secundaria/Polimodal Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",2
2024,30,"Entre Ríos","8.De 45 y más","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",1
2024,30,"Entre Ríos","8.De 45 y más","6.Terciaria/Universitaria Incompleta",1,"Simple","6.37 a 41","8.De 3500 y más",2,"femenino",1
2024,30,"Entre Ríos","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","4.28 a 31","3.1000 a 1499",2,"femenino",1
2024,30,"Entre Ríos","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","4.28 a 31","7.3000 a 3499",2,"femenino",1
2024,30,"Entre Ríos","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","6.2500 a 2999",2,"femenino",2
2024,30,"Entre Ríos","8.De 45 y más","7.Terciaria/Universitaria Completa",1,"Simple","6.37 a 41","7.3000 a 3499",2,"femenino",3
2024,82,"Santa Fe","7.40 a 44","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",1
2024,82,"Santa Fe","7.40 a 44","3.Primaria/C. EGB Completa",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",4
2024,90,"Tucumán","4.25 a 29","5.Secundaria/Polimodal Completa",1,"Simple","8.Sin especificar","8.De 3500 y más",1,"masculino",1
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","3.24 a 27","2.500 a 999",1,"masculino",1
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","4.28 a 31","4.1500 a 1999",1,"masculino",1
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","4.28 a 31","6.2500 a 2999",1,"masculino",2
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","3.1000 a 1499",1,"masculino",1
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","4.1500 a 1999",1,"masculino",2
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","5.2000 a 2499",1,"masculino",3
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","6.2500 a 2999",1,"masculino",5
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","7.3000 a 3499",1,"masculino",5
2024,90,"Tucumán","4.25 a 29","6.Terciaria/Universitaria Incompleta",1,"Simple","5.32 a 36","8.De 3500 y más",1,"masculino",5
